id,legacyId,slug,category,titleEs,title,date,reason
09507163-d39e-4546-bc41-a8a7d6b127ed,1019,marco-tulio-venegas-financier-worldwide-resena-anual-2018-de-litigio-y-metodos-a,news,Marco Tulio Venegas - Financier Worldwide- Reseña Anual (2018) de Litigio y Métodos Alternativos de Solución de Controversias,Marco Tulio Venegas - Financier Worldwide - Annual Review (2018) of Litigation and Alternative Dispute Resolution,,legacy_id_not_in_official_news
16d08334-b405-400c-b55a-0031939fab7b,1018,marco-tulio-venegas-financier-worldwide-litigation-alternative-dispute-resolutio,news,"Marco Tulio Venegas - Financier Worldwide - Litigation & Alternative Dispute Resolution Annual Review (2018), Capítulo México","Marco Tulio Venegas - Financier Worldwide- Litigation & Alternative Dispute Resolution Annual Review (2018), Mexico Chapter",,legacy_id_not_in_official_news
71364e51-781b-49ea-9927-327c6b2b362a,985,marco-tulio-venegas-global-arbitration-review-the-arbitration-review-of-the-amer-2,news,Marco Tulio Venegas- Global Arbitration Review-  The Arbitration Review of the Americas 2019: Capítulo de México,Marco Tulio Venegas- Global Arbitration Review- The Arbitration Review of the Americas 2019: Mexico Chapter,,legacy_id_not_in_official_news
501aad2a-d602-4b6c-8f3b-a4220ee32f6d,984,marco-tulio-venegas-global-arbitration-review-the-arbitration-review-of-the-amer,news,Marco Tulio Venegas- Global Arbitration Review- The Arbitration Review of the Americas 2019: Capítulo México,Marco Tulio Venegas- Global Arbitration Review- The Arbitration Review of the Americas 2019: Mexico Chapter,,legacy_id_not_in_official_news
867c14ae-4c86-4fb7-b264-e591a3b15849,976,secondary-rules-to-the-law-regulating-financial-technology-institutions-in-relat,news,Reglas secundarias a la Ley para Regular las Instituciones de Tecnología Financiera en relación con el lavado de dinero y en general,Secondary rules to the Law Regulating Financial Technology Institutions in relation to money laundering and in general,,legacy_id_not_in_official_news
1f0fc112-dd58-4504-832f-803306f4d028,973,lex-latin-luis-burgueno-marisol-marquez-monex-acquires-majority-stake-in-arrenda,news,Lex Latin- Luis Burgueño & Marisol Márquez- Monex adquiere participación mayoritaria en Arrendadora Avance en México,Lex Latin- Luis Burgueño & Marisol Márquez- Monex acquires majority stake in Arrendadora Avance in Mexico,,legacy_id_not_in_official_news
a834caca-d3f6-42cf-be9f-7c7d5d185205,968,latin-lawyer-fernando-carreno-mexican-antitrust-commissioners-felt-guidelines-we,news,Latin Lawyer- Fernando Carreño- Los comisionados antimonopolio mexicanos consideraron que los lineamientos eran redundantes,Latin Lawyer- Fernando Carreño- Mexican antitrust commissioners felt guidelines were redundant,,legacy_id_not_in_official_news
da58a4ed-9964-4b09-ba45-6ab9edba65bd,966,lacca-claus-von-wobeser-lawyers-call-on-amlo-to-outline-anti-corruption-strategy,news,LACCA- Claus von Wobeser- Abogados piden a AMLO delinear una estrategia anticorrupción,LACCA- Claus von Wobeser- Lawyers call on AMLO to outline anti-corruption strategy,,legacy_id_not_in_official_news
fc3a2a87-2de7-4190-9209-b448fb6c57d5,964,the-first-general-provisions-of-the-fintech-law-will-be-published-in-september,news,Las primeras disposiciones de carácter general de la Ley Fintech se publicarán en septiembre,The first general provisions of the Fintech Law will be published in September,,legacy_id_not_in_official_news
1f6cdbd9-a6de-45f8-9cd7-036ef59300ae,962,eradicating-corruption-and-impunity-will-be-the-principal-mission-of-the-new-gov,news,“Erradicar la corrupción y la impunidad será la principal misión del nuevo gobierno”: Andrés Manuel López Obrador,"""Eradicating corruption and impunity will be the principal mission of the new government”: Andrés Manuel López Obrador",,legacy_id_not_in_official_news
183c2249-16c5-4382-99f2-238434cb5b97,960,latin-lawyer-luis-burgueno-lopez-obrador-s-landslide-victory-leaves-mexican-lawy,news,Latin Lawyer- Luis Burgueño- La aplastante victoria de López Obrador deja impávidos a los abogados mexicanos,Latin Lawyer- Luis Burgueño- López Obrador’s landslide victory leaves Mexican lawyers unfazed,,legacy_id_not_in_official_news
72f3f22c-560d-4d01-a34e-de390386bbc1,958,forbes-diego-sierra-lawyers-special-how-to-combat-corruption,news,Forbes- Diego Sierra- Especial de Abogados: Cómo Combatir la Corrupción,Forbes- Diego Sierra- Lawyers' Special: How to Combat Corruption,,legacy_id_not_in_official_news
67e038cf-2305-41e8-9b7c-6171b75d5047,956,amendments-to-the-customs-law-and-creation-of-the-customs-agency,news,Reformas a la Ley Aduanera y creación de la “Agencia Nacional de Aduanas”,Amendments to the Customs Law and creation of the “Customs Agency”,,legacy_id_not_in_official_news
09eedc3a-ed8b-49cf-a2f8-5fa0cee67893,952,amendment-requires-publication-of-partners-and-shareholders-of-limited-liability,news,Reforma exige la publicación de los socios y accionistas de sociedades de responsabilidad limitada y sociedades anónimas en México,Amendment requires publication of  partners and shareholders of limited liability companies and stock corporations in Mexico,,legacy_id_not_in_official_news
7c0cf4a2-4808-4757-99c9-a04b5c092dd7,932,marco-tulio-venegas-lexology-navigator-arbitraje-en-mexico-preguntas-y-respuesta,news,"Marco Tulio Venegas- Lexology Navigator- Arbitraje en México, Preguntas y Respuestas","Marco Tulio Venegas- Lexology Navigator- Arbitration in Mexico, Questions and Answers",,legacy_id_not_in_official_news
bd527cff-e398-43d8-8765-c354f34f7cac,931,marco-tulio-venegas-lexology-navigator-arbitration-q-a-mexico,news,Marco Tulio Venegas- Lexology Navigator- Preguntas y Respuestas sobre Arbitraje en México,Marco Tulio Venegas- Lexology Navigator- Arbitration Q&A Mexico,,legacy_id_not_in_official_news
54f15b51-a0c6-4a4b-a162-070ce65696f2,343,rupert-huttler-marco-tulio-venegas-silverio-sandate-world-trademark-review-disen,news,"Rupert Hüttler, Marco Tulio Venegas , Silverio Sandate - World Trademark Review: Diseños: Una Guía Global","Rupert Hüttler, Marco Tulio Venegas, Silverio Sandate - World Trademark Review: Designs: A Global Guide",,legacy_id_not_in_official_news
4f6d211d-7d48-4598-b8b2-e077c80c70a8,342,rupert-huttler-marco-tulio-venegas-silverio-sandate-world-trademark-review-desig,news,"Rupert Hüttler, Marco Tulio Venegas, Silverio Sandate - World Trademark Review: Designs A Global Guide","Rupert Hüttler, Marco Tulio Venegas , Silverio Sandate - World Trademark Review: Designs A Global Guide",,legacy_id_not_in_official_news
fc60703f-1630-4188-871c-e0a2b747570a,246,claus-von-wobeser-marco-tulio-venegas-montserrat-manzano-gar-the-arbitration-rev-2,news,"Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR - The Arbitration Review of the Americas, 2016.","Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR - The Arbitration Review of the Americas, 2016.",,legacy_id_not_in_official_news
3e4de7cd-03bc-4e98-b3f5-036cc4c12400,245,claus-von-wobeser-marco-tulio-venegas-montserrat-manzano-gar-the-arbitration-rev,news,"Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR-The Arbitration Review of the Americas, 2016.","Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR-The Arbitration Review of the Americas, 2016.",,legacy_id_not_in_official_news
