id,legacyId,slug,category,titleEs,title,date,reason
f70dc7eb-bf33-44f1-b8b7-a86aff8259c2,1092,latin-lawyer-more-dispute-boards-in-latam-construction-contracts-urge-panellists,news,Latin Lawyer- Los panelistas instan a incluir más dispute boards en los contratos de construcción de Latinoamérica,"Latin Lawyer- More dispute boards in LatAm construction contracts, urge panellists",,legacy_id_not_in_official_news
baac38e6-4a54-44e7-aba4-daad71c189f3,1046,evento-sesion-especial-tendencias-globales-en-el-combate-a-la-corrupcion-y-al-la,news,*Evento* Sesión Especial: Tendencias globales en el combate a la corrupción y al lavado de dinero,*Event* Special Session: Global trends in the fight against corruption and money laundering,,legacy_id_not_in_official_news
6e111fff-0805-4943-a34d-6a64124eec52,1026,manuel-martinez-practical-law-thomson-reuters-legal-systems-in-mexico-overview-n,news,"Manuel Martínez - Practical Law, Thomson Reuters - Sistemas jurídicos en México: panorama general - noviembre de 2018","Manuel Martínez- Practical Law, Thomson Reuters- Legal systems in Mexico: overview- November, 2018",,legacy_id_not_in_official_news
f03a447a-6fcb-4e69-9019-481ca2ef3e86,1025,manuel-martinez-practical-law-thomson-reuters-sistemas-legales-en-mexico-panoram,news,"Manuel Martínez- Practical Law, Thomson Reuters- Sistemas legales en México: panorama general -Noviembre, 2018","Manuel Martínez - Practical Law, Thomson Reuters - Legal systems in Mexico: overview - November, 2018",,legacy_id_not_in_official_news
dca58d42-97a9-4024-aa85-9fa3387a8fa1,1024,manuel-martinez-practical-law-thomson-reuters-regulacion-de-la-profesion-legal-e,news,"Manuel Martínez- Practical Law, Thomson Reuters- Regulación de la profesión legal en México: panorama general- Septiembre, 2018","Manuel Martínez - Practical Law, Thomson Reuters - Regulation of the legal profession in Mexico: overview - September, 2018",,legacy_id_not_in_official_news
bf960233-477b-4428-9ea2-ecfa0222d48b,1023,manuel-martinez-practical-law-thomson-reuters-regulation-of-the-legal-profession,news,"Manuel Martínez - Practical Law, Thomson Reuters - Regulación de la profesión jurídica en México: panorama general - septiembre de 2018","Manuel Martínez- Practical Law, Thomson Reuters- Regulation of the legal profession in Mexico: overview- September, 2018",,legacy_id_not_in_official_news
09507163-d39e-4546-bc41-a8a7d6b127ed,1019,marco-tulio-venegas-financier-worldwide-resena-anual-2018-de-litigio-y-metodos-a,news,Marco Tulio Venegas - Financier Worldwide- Reseña Anual (2018) de Litigio y Métodos Alternativos de Solución de Controversias,Marco Tulio Venegas - Financier Worldwide - Annual Review (2018) of Litigation and Alternative Dispute Resolution,,legacy_id_not_in_official_news
16d08334-b405-400c-b55a-0031939fab7b,1018,marco-tulio-venegas-financier-worldwide-litigation-alternative-dispute-resolutio,news,"Marco Tulio Venegas - Financier Worldwide - Litigation & Alternative Dispute Resolution Annual Review (2018), Capítulo México","Marco Tulio Venegas - Financier Worldwide- Litigation & Alternative Dispute Resolution Annual Review (2018), Mexico Chapter",,legacy_id_not_in_official_news
71364e51-781b-49ea-9927-327c6b2b362a,985,marco-tulio-venegas-global-arbitration-review-the-arbitration-review-of-the-amer-2,news,Marco Tulio Venegas- Global Arbitration Review-  The Arbitration Review of the Americas 2019: Capítulo de México,Marco Tulio Venegas- Global Arbitration Review- The Arbitration Review of the Americas 2019: Mexico Chapter,,legacy_id_not_in_official_news
501aad2a-d602-4b6c-8f3b-a4220ee32f6d,984,marco-tulio-venegas-global-arbitration-review-the-arbitration-review-of-the-amer,news,Marco Tulio Venegas- Global Arbitration Review- The Arbitration Review of the Americas 2019: Capítulo México,Marco Tulio Venegas- Global Arbitration Review- The Arbitration Review of the Americas 2019: Mexico Chapter,,legacy_id_not_in_official_news
7c0cf4a2-4808-4757-99c9-a04b5c092dd7,932,marco-tulio-venegas-lexology-navigator-arbitraje-en-mexico-preguntas-y-respuesta,news,"Marco Tulio Venegas- Lexology Navigator- Arbitraje en México, Preguntas y Respuestas","Marco Tulio Venegas- Lexology Navigator- Arbitration in Mexico, Questions and Answers",,legacy_id_not_in_official_news
bd527cff-e398-43d8-8765-c354f34f7cac,931,marco-tulio-venegas-lexology-navigator-arbitration-q-a-mexico,news,Marco Tulio Venegas- Lexology Navigator- Preguntas y Respuestas sobre Arbitraje en México,Marco Tulio Venegas- Lexology Navigator- Arbitration Q&A Mexico,,legacy_id_not_in_official_news
54f15b51-a0c6-4a4b-a162-070ce65696f2,343,rupert-huttler-marco-tulio-venegas-silverio-sandate-world-trademark-review-disen,news,"Rupert Hüttler, Marco Tulio Venegas , Silverio Sandate - World Trademark Review: Diseños: Una Guía Global","Rupert Hüttler, Marco Tulio Venegas, Silverio Sandate - World Trademark Review: Designs: A Global Guide",,legacy_id_not_in_official_news
4f6d211d-7d48-4598-b8b2-e077c80c70a8,342,rupert-huttler-marco-tulio-venegas-silverio-sandate-world-trademark-review-desig,news,"Rupert Hüttler, Marco Tulio Venegas, Silverio Sandate - World Trademark Review: Designs A Global Guide","Rupert Hüttler, Marco Tulio Venegas , Silverio Sandate - World Trademark Review: Designs A Global Guide",,legacy_id_not_in_official_news
fc60703f-1630-4188-871c-e0a2b747570a,246,claus-von-wobeser-marco-tulio-venegas-montserrat-manzano-gar-the-arbitration-rev-2,news,"Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR - The Arbitration Review of the Americas, 2016.","Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR - The Arbitration Review of the Americas, 2016.",,legacy_id_not_in_official_news
3e4de7cd-03bc-4e98-b3f5-036cc4c12400,245,claus-von-wobeser-marco-tulio-venegas-montserrat-manzano-gar-the-arbitration-rev,news,"Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR-The Arbitration Review of the Americas, 2016.","Claus von Wobeser, Marco Tulio Venegas, Montserrat Manzano - GAR-The Arbitration Review of the Americas, 2016.",,legacy_id_not_in_official_news
